"anio","mes","partida_ejecucion_mensual","ejecucion_mensual_millones_pesos_constantes"
"2014","1","Pensiones no contributivas por vejez con bonos","7618.93045781472"
"2014","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","151406.92810171"
"2014","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","151406.92810171"
"2014","1","Prestaciones previsionales por moratoria previsional sin bonos","1161976.29951976"
"2014","1","Prestaciones previsionales por moratoria previsional con bonos","1161976.29951976"
"2014","1","Políticas alimentarias","5085.25509292562"
"2014","1","Apoyo al empleo","56451.3685197649"
"2014","1","Abordaje territorial","9089.19619558579"
"2014","1","Economía social","6216.63995081657"
"2014","1","Asistencia a la actividad cooperativa y mutual","0"
"2014","1","Programa social agropecuario","36.1074797508858"
"2014","1","Formulación de políticas de desarrollo rural","1278.64096509489"
"2014","1","Monotributo social","0"
"2014","1","Programa de empleo comunitario","431.110702148116"
"2014","1","Acciones de empleo","7150.62864507574"
"2014","1","Acciones de capacitación laboral","1742.00964145032"
"2014","1","Asignaciones familiares","268012.706278727"
"2014","1","Inclusión social","0"
"2014","2","Pensiones no contributivas por invalidez sin bonos","299130.815635415"
"2014","2","Pensiones no contributivas por invalidez con bonos","299130.815635415"
"2014","2","Pensiones no contributivas por vejez sin bonos","7393.10392935197"
"2014","2","Pensiones no contributivas por vejez con bonos","7393.10392935197"
"2014","2","Pensiones no contributivas para madres de 7 o más hijos sin bonos","147166.377543797"
"2014","2","Pensiones no contributivas para madres de 7 o más hijos con bonos","147166.377543797"
"2014","2","Prestaciones previsionales por moratoria previsional sin bonos","1161047.6987755"
"2014","2","Prestaciones previsionales por moratoria previsional con bonos","1161047.6987755"
"2014","2","Políticas alimentarias","8733.56929824705"
"2014","2","Apoyo al empleo","61068.6405609455"
"2014","2","Abordaje territorial","13863.9694251684"
"2014","2","Economía social","2652.12126384857"
"2014","2","Asistencia a la actividad cooperativa y mutual","9021.39507306241"
"2014","2","Programa social agropecuario","0"
"2014","2","Formulación de políticas de desarrollo rural","49.8202967431885"
"2014","2","Monotributo social","0"
"2014","2","Programa de empleo comunitario","48.8711100170498"
"2014","2","Acciones de empleo","27949.0741472824"
"2014","2","Acciones de capacitación laboral","9045.40606303815"
"2014","2","Asignaciones familiares","251103.207617301"
"2014","2","Inclusión social","9603.19623649492"
"2014","3","Pensiones no contributivas por invalidez sin bonos","325341.108493359"
"2014","3","Pensiones no contributivas por invalidez con bonos","325341.108493359"
"2014","3","Pensiones no contributivas por vejez sin bonos","7964.16590755832"
"2014","3","Pensiones no contributivas por vejez con bonos","7964.16590755832"
"2014","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","158987.008859917"
"2014","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","158987.008859917"
"2014","3","Prestaciones previsionales por moratoria previsional sin bonos","1213854.26831099"
"2014","3","Prestaciones previsionales por moratoria previsional con bonos","1213854.26831099"
"2014","3","Políticas alimentarias","875.263765319939"
"2014","3","Apoyo al empleo","62752.8943596801"
"2014","3","Abordaje territorial","15913.6659907334"
"2014","3","Economía social","2475.13684918699"
"2014","3","Asistencia a la actividad cooperativa y mutual","7598.12209323782"
"2014","3","Programa social agropecuario","0"
"2014","3","Formulación de políticas de desarrollo rural","795.265522761023"
"2014","3","Monotributo social","0"
"2014","3","Programa de empleo comunitario","89.6375614493654"
"2014","3","Acciones de empleo","46626.6018567591"
"2014","3","Acciones de capacitación laboral","15491.5947295826"
"2014","3","Asignaciones familiares","-11025.7259391437"
"2014","3","Inclusión social","9407.29275645797"
"2014","4","Pensiones no contributivas por invalidez sin bonos","318710.9865585"
"2014","4","Pensiones no contributivas por invalidez con bonos","318710.9865585"
"2014","4","Pensiones no contributivas por vejez sin bonos","7766.02546974675"
"2014","4","Pensiones no contributivas por vejez con bonos","7766.02546974675"
"2014","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","155198.748444615"
"2014","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","155198.748444615"
"2014","4","Prestaciones previsionales por moratoria previsional sin bonos","1198291.76135389"
"2014","4","Prestaciones previsionales por moratoria previsional con bonos","1198291.76135389"
"2014","4","Políticas alimentarias","6966.47618581549"
"2014","4","Apoyo al empleo","55958.6484382719"
"2014","4","Abordaje territorial","19059.346336156"
"2014","4","Economía social","2834.57773360775"
"2014","4","Asistencia a la actividad cooperativa y mutual","908.687420668535"
"2014","4","Programa social agropecuario","90.512642336124"
"2014","4","Formulación de políticas de desarrollo rural","1808.58675346725"
"2014","4","Monotributo social","0"
"2014","4","Programa de empleo comunitario","101.285604225608"
"2014","4","Acciones de empleo","3131.15373789123"
"2014","4","Acciones de capacitación laboral","1054.98280594771"
"2014","4","Asignaciones familiares","1304.60583417171"
"2014","4","Inclusión social","18385.8134426031"
"2014","5","Pensiones no contributivas por invalidez sin bonos","312113.788708549"
"2014","5","Pensiones no contributivas por invalidez con bonos","312113.788708549"
"2014","5","Pensiones no contributivas por vejez sin bonos","7566.55755863496"
"2014","5","Pensiones no contributivas por vejez con bonos","7566.55755863496"
"2014","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","151412.681231608"
"2014","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","151412.681231608"
"2014","5","Prestaciones previsionales por moratoria previsional sin bonos","1177155.15774845"
"2014","5","Prestaciones previsionales por moratoria previsional con bonos","1177155.15774845"
"2014","5","Políticas alimentarias","13865.7892906362"
"2014","5","Apoyo al empleo","51496.832272142"
"2014","5","Abordaje territorial","21538.6292403008"
"2014","5","Economía social","2759.80120801723"
"2014","5","Asistencia a la actividad cooperativa y mutual","1921.85532117465"
"2014","5","Programa social agropecuario","1426.33036480079"
"2014","5","Formulación de políticas de desarrollo rural","127.916880963772"
"2014","5","Monotributo social","0"
"2014","5","Programa de empleo comunitario","160.328487093344"
"2014","5","Acciones de empleo","23628.5174666048"
"2014","5","Acciones de capacitación laboral","8569.30882818537"
"2014","5","Asignaciones familiares","450983.099414056"
"2014","5","Inclusión social","9109.42933031386"
"2014","6","Pensiones no contributivas por invalidez sin bonos","458020.852175273"
"2014","6","Pensiones no contributivas por invalidez con bonos","458020.852175273"
"2014","6","Pensiones no contributivas por vejez sin bonos","11067.8464419182"
"2014","6","Pensiones no contributivas por vejez con bonos","11067.8464419182"
"2014","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","221628.096477471"
"2014","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","221628.096477471"
"2014","6","Prestaciones previsionales por moratoria previsional sin bonos","1688423.66051519"
"2014","6","Prestaciones previsionales por moratoria previsional con bonos","1688423.66051519"
"2014","6","Políticas alimentarias","5974.5989697251"
"2014","6","Apoyo al empleo","60403.1486337913"
"2014","6","Abordaje territorial","18224.6261938657"
"2014","6","Economía social","2631.70339832209"
"2014","6","Asistencia a la actividad cooperativa y mutual","12913.798176222"
"2014","6","Programa social agropecuario","2263.00672346"
"2014","6","Formulación de políticas de desarrollo rural","934.507394046856"
"2014","6","Monotributo social","0"
"2014","6","Programa de empleo comunitario","199.999264064641"
"2014","6","Acciones de empleo","35036.3882765325"
"2014","6","Acciones de capacitación laboral","9078.9709450749"
"2014","6","Programa de respaldo a estudiantes de Argentina","106059.906412397"
"2014","6","Asignaciones familiares","574801.310218019"
"2014","6","Inclusión social","9122.48039646405"
"2014","7","Pensiones no contributivas por invalidez sin bonos","298631.052945666"
"2014","7","Pensiones no contributivas por invalidez con bonos","298631.052945666"
"2014","7","Pensiones no contributivas por vejez sin bonos","7170.9582871443"
"2014","7","Pensiones no contributivas por vejez con bonos","7170.9582871443"
"2014","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","143529.661990213"
"2014","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","143529.661990213"
"2014","7","Prestaciones previsionales por moratoria previsional sin bonos","1123012.26203731"
"2014","7","Prestaciones previsionales por moratoria previsional con bonos","1123012.26203731"
"2014","7","Políticas alimentarias","2345.03526090967"
"2014","7","Apoyo al empleo","60901.0732404355"
"2014","7","Abordaje territorial","26437.8289363579"
"2014","7","Economía social","1930.71861919824"
"2014","7","Asistencia a la actividad cooperativa y mutual","5409.25056276359"
"2014","7","Programa social agropecuario","755.326841350483"
"2014","7","Formulación de políticas de desarrollo rural","161.779930026834"
"2014","7","Monotributo social","0"
"2014","7","Programa de empleo comunitario","174.165926012033"
"2014","7","Acciones de empleo","15208.0807182784"
"2014","7","Acciones de capacitación laboral","9691.99447747522"
"2014","7","Programa de respaldo a estudiantes de Argentina","42174.5066741256"
"2014","7","Asignaciones familiares","341616.312164653"
"2014","7","Inclusión social","9204.51075846906"
"2014","8","Pensiones no contributivas por invalidez sin bonos","294726.493051253"
"2014","8","Pensiones no contributivas por invalidez con bonos","294726.493051253"
"2014","8","Pensiones no contributivas por vejez sin bonos","6997.14707225565"
"2014","8","Pensiones no contributivas por vejez con bonos","6997.14707225565"
"2014","8","Pensiones no contributivas para madres de 7 o más hijos sin bonos","140466.517549722"
"2014","8","Pensiones no contributivas para madres de 7 o más hijos con bonos","140466.517549722"
"2014","8","Prestaciones previsionales por moratoria previsional sin bonos","1099307.42261122"
"2014","8","Prestaciones previsionales por moratoria previsional con bonos","1099307.42261122"
"2014","8","Políticas alimentarias","6698.63835977952"
"2014","8","Apoyo al empleo","54491.5912114344"
"2014","8","Abordaje territorial","23998.5197685775"
"2014","8","Economía social","2268.93387241277"
"2014","8","Asistencia a la actividad cooperativa y mutual","5937.50632044272"
"2014","8","Programa social agropecuario","0"
"2014","8","Formulación de políticas de desarrollo rural","207.279226770659"
"2014","8","Monotributo social","0"
"2014","8","Programa de empleo comunitario","116.645622638294"
"2014","8","Acciones de empleo","25580.1648528921"
"2014","8","Acciones de capacitación laboral","11837.1869856405"
"2014","8","Programa de respaldo a estudiantes de Argentina","36323.2682592085"
"2014","8","Asignaciones familiares","299353.581771675"
"2014","8","Inclusión social","0"
"2014","9","Pensiones no contributivas por invalidez sin bonos","339528.898690913"
"2014","9","Pensiones no contributivas por invalidez con bonos","339528.898690913"
"2014","9","Pensiones no contributivas por vejez sin bonos","7996.30362612255"
"2014","9","Pensiones no contributivas por vejez con bonos","7996.30362612255"
"2014","9","Pensiones no contributivas para madres de 7 o más hijos sin bonos","160751.422549837"
"2014","9","Pensiones no contributivas para madres de 7 o más hijos con bonos","160751.422549837"
"2014","9","Prestaciones previsionales por moratoria previsional sin bonos","1247087.74480713"
"2014","9","Prestaciones previsionales por moratoria previsional con bonos","1247087.74480713"
"2014","9","Políticas alimentarias","12984.6413345535"
"2014","9","Apoyo al empleo","58737.3912142617"
"2014","9","Abordaje territorial","28345.040035544"
"2014","9","Economía social","5747.23432817895"
"2014","9","Asistencia a la actividad cooperativa y mutual","12794.5263833341"
"2014","9","Programa social agropecuario","0"
"2014","9","Formulación de políticas de desarrollo rural","135.968368953672"
"2014","9","Monotributo social","0"
"2014","9","Programa de empleo comunitario","280.426301480099"
"2014","9","Acciones de empleo","36142.4291237875"
"2014","9","Acciones de capacitación laboral","12133.939184764"
"2014","9","Programa de respaldo a estudiantes de Argentina","38961.2158218919"
"2014","9","Asignaciones familiares","300145.182752246"
"2014","9","Inclusión social","16236.6478385129"
"2014","10","Pensiones no contributivas por invalidez sin bonos","335799.169690678"
"2014","10","Pensiones no contributivas por invalidez con bonos","335799.169690678"
"2014","10","Pensiones no contributivas por vejez sin bonos","7849.94665986055"
"2014","10","Pensiones no contributivas por vejez con bonos","7849.94665986055"
"2014","10","Pensiones no contributivas para madres de 7 o más hijos sin bonos","157973.094898571"
"2014","10","Pensiones no contributivas para madres de 7 o más hijos con bonos","157973.094898571"
"2014","10","Prestaciones previsionales por moratoria previsional sin bonos","1252573.38516774"
"2014","10","Prestaciones previsionales por moratoria previsional con bonos","1252573.38516774"
"2014","10","Políticas alimentarias","2911.38120180006"
"2014","10","Apoyo al empleo","63626.4605902204"
"2014","10","Abordaje territorial","17264.518941255"
"2014","10","Economía social","2010.19373920414"
"2014","10","Asistencia a la actividad cooperativa y mutual","4280.84120480405"
"2014","10","Programa social agropecuario","184.911151948049"
"2014","10","Formulación de políticas de desarrollo rural","928.699071815363"
"2014","10","Monotributo social","0"
"2014","10","Programa de empleo comunitario","258.153236752252"
"2014","10","Acciones de empleo","13339.7674165971"
"2014","10","Acciones de capacitación laboral","9613.21613448775"
"2014","10","Programa de respaldo a estudiantes de Argentina","45066.2098413534"
"2014","10","Asignaciones familiares","328837.137337914"
"2014","10","Inclusión social","257.70616296317"
"2014","11","Pensiones no contributivas por invalidez sin bonos","333736.281453539"
"2014","11","Pensiones no contributivas por invalidez con bonos","333736.281453539"
"2014","11","Pensiones no contributivas por vejez sin bonos","7732.14555120074"
"2014","11","Pensiones no contributivas por vejez con bonos","7732.14555120074"
"2014","11","Pensiones no contributivas para madres de 7 o más hijos sin bonos","155991.58641546"
"2014","11","Pensiones no contributivas para madres de 7 o más hijos con bonos","155991.58641546"
"2014","11","Prestaciones previsionales por moratoria previsional sin bonos","1191367.294479"
"2014","11","Prestaciones previsionales por moratoria previsional con bonos","1191367.294479"
"2014","11","Políticas alimentarias","16462.0151005163"
"2014","11","Apoyo al empleo","85244.1162969657"
"2014","11","Abordaje territorial","27444.8206648211"
"2014","11","Economía social","931.050766439384"
"2014","11","Asistencia a la actividad cooperativa y mutual","350.417368715574"
"2014","11","Programa social agropecuario","1128.03214417113"
"2014","11","Formulación de políticas de desarrollo rural","2350.97165747004"
"2014","11","Monotributo social","0"
"2014","11","Programa de empleo comunitario","281.751240123012"
"2014","11","Acciones de empleo","28000.4996586273"
"2014","11","Acciones de capacitación laboral","12064.2674324987"
"2014","11","Programa de respaldo a estudiantes de Argentina","38936.0004556031"
"2014","11","Asignaciones familiares","300349.369787698"
"2014","11","Inclusión social","153.525991109739"
"2014","12","Pensiones no contributivas por invalidez sin bonos","493641.7519402"
"2014","12","Pensiones no contributivas por invalidez con bonos","493641.7519402"
"2014","12","Pensiones no contributivas por vejez sin bonos","11391.3012745628"
"2014","12","Pensiones no contributivas por vejez con bonos","11391.3012745628"
"2014","12","Pensiones no contributivas para madres de 7 o más hijos sin bonos","230175.760672024"
"2014","12","Pensiones no contributivas para madres de 7 o más hijos con bonos","230175.760672024"
"2014","12","Prestaciones previsionales por moratoria previsional sin bonos","1891273.31349434"
"2014","12","Prestaciones previsionales por moratoria previsional con bonos","1891273.31349434"
"2014","12","Políticas alimentarias","15546.7188233639"
"2014","12","Apoyo al empleo","70601.3056976752"
"2014","12","Abordaje territorial","51939.6099531216"
"2014","12","Economía social","5363.22191233678"
"2014","12","Asistencia a la actividad cooperativa y mutual","16022.2390807574"
"2014","12","Programa social agropecuario","444.612038944284"
"2014","12","Formulación de políticas de desarrollo rural","2843.07220681573"
"2014","12","Monotributo social","0"
"2014","12","Programa de empleo comunitario","256.648495136505"
"2014","12","Acciones de empleo","37279.5567545474"
"2014","12","Acciones de capacitación laboral","19367.8865679709"
"2014","12","Programa de respaldo a estudiantes de Argentina","41311.7693748143"
"2014","12","Asignaciones familiares","278779.199321061"
"2014","12","Inclusión social","827.031322441004"
"2015","1","Pensiones no contributivas por invalidez sin bonos","321265.120972568"
"2015","1","Pensiones no contributivas por invalidez con bonos","321265.120972568"
"2015","1","Pensiones no contributivas por vejez sin bonos","5394.74884080899"
"2015","1","Pensiones no contributivas por vejez con bonos","5394.74884080899"
"2015","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","150238.357199688"
"2015","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","150238.357199688"
"2015","1","Prestaciones previsionales por moratoria previsional sin bonos","1237201.54024602"
"2015","1","Prestaciones previsionales por moratoria previsional con bonos","1237201.54024602"
"2015","1","Políticas alimentarias","36.4370250753985"
"2015","1","Apoyo al empleo","51798.0620218612"
"2015","1","Abordaje territorial","7287.31822621114"
"2015","1","Economía social","3180.03600564966"
"2015","1","Asistencia a la actividad cooperativa y mutual","77.0586906313609"
"2015","1","Programa social agropecuario","1370.00689241598"
"2015","1","Formulación de políticas de desarrollo rural","0"
"2015","1","Monotributo social","0"
"2015","1","Programa de empleo comunitario","271.986138526173"
"2015","1","Acciones de empleo","3864.22448265434"
"2015","1","Acciones de capacitación laboral","715.622348506148"
"2015","1","Programa de respaldo a estudiantes de Argentina","55929.2408454974"
"2015","1","Asignaciones familiares","296593.076133474"
"2015","2","Pensiones no contributivas por invalidez sin bonos","317008.861099753"
"2015","2","Pensiones no contributivas por invalidez con bonos","317008.861099753"
"2015","2","Pensiones no contributivas por vejez sin bonos","5331.05602941156"
"2015","2","Pensiones no contributivas por vejez con bonos","5331.05602941156"
"2015","2","Pensiones no contributivas para madres de 7 o más hijos sin bonos","148481.384045905"
"2015","2","Pensiones no contributivas para madres de 7 o más hijos con bonos","148481.384045905"
"2015","2","Prestaciones previsionales por moratoria previsional sin bonos","110655.168611859"
"2015","2","Prestaciones previsionales por moratoria previsional con bonos","110655.168611859"
"2015","2","Políticas alimentarias","6896.16363098075"
"2015","2","Apoyo al empleo","58082.0883137701"
"2015","2","Abordaje territorial","16124.7609556413"
"2015","2","Economía social","1511.45583946476"
"2015","2","Asistencia a la actividad cooperativa y mutual","2248.67732370759"
"2015","2","Programa social agropecuario","1396.43370946332"
"2015","2","Formulación de políticas de desarrollo rural","1466.96657599831"
"2015","2","Monotributo social","4826.25829441207"
"2015","2","Programa de empleo comunitario","95.219466842072"
"2015","2","Acciones de empleo","34670.4540564145"
"2015","2","Acciones de capacitación laboral","7615.5804298678"
"2015","2","Programa de respaldo a estudiantes de Argentina","47645.0542420893"
"2015","2","Asignaciones familiares","281269.536144082"
"2015","3","Pensiones no contributivas por invalidez sin bonos","365830.71013706"
"2015","3","Pensiones no contributivas por invalidez con bonos","365830.71013706"
"2015","3","Pensiones no contributivas por vejez sin bonos","6188.69753143379"
"2015","3","Pensiones no contributivas por vejez con bonos","6188.69753143379"
"2015","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","170733.047418791"
"2015","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","170733.047418791"
"2015","3","Prestaciones previsionales por moratoria previsional sin bonos","2684271.78094026"
"2015","3","Prestaciones previsionales por moratoria previsional con bonos","2684271.78094026"
"2015","3","Políticas alimentarias","5517.90852699585"
"2015","3","Apoyo al empleo","55200.1158370386"
"2015","3","Abordaje territorial","27331.4096492372"
"2015","3","Economía social","4184.37859382808"
"2015","3","Asistencia a la actividad cooperativa y mutual","12516.4661891488"
"2015","3","Programa social agropecuario","1359.31324101501"
"2015","3","Formulación de políticas de desarrollo rural","3943.94364540332"
"2015","3","Monotributo social","19436.7997243754"
"2015","3","Programa de empleo comunitario","145.075247277098"
"2015","3","Acciones de empleo","33582.9019458956"
"2015","3","Acciones de capacitación laboral","9270.26371281924"
"2015","3","Programa de respaldo a estudiantes de Argentina","27256.1750660171"
"2015","3","Asignaciones familiares","257390.17031943"
"2015","4","Pensiones no contributivas por invalidez sin bonos","358850.299647361"
"2015","4","Pensiones no contributivas por invalidez con bonos","358850.299647361"
"2015","4","Pensiones no contributivas por vejez sin bonos","6066.76052740444"
"2015","4","Pensiones no contributivas por vejez con bonos","6066.76052740444"
"2015","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","166872.240335624"
"2015","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","166872.240335624"
"2015","4","Prestaciones previsionales por moratoria previsional sin bonos","1502253.7909677"
"2015","4","Prestaciones previsionales por moratoria previsional con bonos","1502253.7909677"
"2015","4","Políticas alimentarias","2857.74480001995"
"2015","4","Apoyo al empleo","60404.9142654198"
"2015","4","Abordaje territorial","26590.9697844423"
"2015","4","Economía social","1680.78902699108"
"2015","4","Asistencia a la actividad cooperativa y mutual","1719.83620333158"
"2015","4","Programa social agropecuario","5381.27198732573"
"2015","4","Formulación de políticas de desarrollo rural","1690.51210446988"
"2015","4","Monotributo social","14935.205472108"
"2015","4","Programa de empleo comunitario","192.978270146499"
"2015","4","Acciones de empleo","30771.4177032489"
"2015","4","Acciones de capacitación laboral","8588.81985644867"
"2015","4","Programa de respaldo a estudiantes de Argentina","46472.330369937"
"2015","4","Asignaciones familiares","501171.847269049"
"2015","5","Pensiones no contributivas por invalidez sin bonos","354123.83492959"
"2015","5","Pensiones no contributivas por invalidez con bonos","354123.83492959"
"2015","5","Pensiones no contributivas por vejez sin bonos","5949.19978982961"
"2015","5","Pensiones no contributivas por vejez con bonos","5949.19978982961"
"2015","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","163254.8228588"
"2015","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","163254.8228588"
"2015","5","Prestaciones previsionales por moratoria previsional sin bonos","1536100.12663787"
"2015","5","Prestaciones previsionales por moratoria previsional con bonos","1536100.12663787"
"2015","5","Políticas alimentarias","4626.25297660767"
"2015","5","Apoyo al empleo","54391.7817141569"
"2015","5","Abordaje territorial","31178.516788226"
"2015","5","Economía social","1665.18661677223"
"2015","5","Asistencia a la actividad cooperativa y mutual","1.54537128075118"
"2015","5","Programa social agropecuario","224.671100510715"
"2015","5","Formulación de políticas de desarrollo rural","255.464470677924"
"2015","5","Monotributo social","1829.67478190071"
"2015","5","Programa de empleo comunitario","192.655447369869"
"2015","5","Acciones de empleo","31203.1421235375"
"2015","5","Acciones de capacitación laboral","10245.9268536776"
"2015","5","Programa de respaldo a estudiantes de Argentina","57714.1585964162"
"2015","5","Asignaciones familiares","283818.304141316"
"2015","6","Pensiones no contributivas por invalidez sin bonos","521882.48867611"
"2015","6","Pensiones no contributivas por invalidez con bonos","521882.48867611"
"2015","6","Pensiones no contributivas por vejez sin bonos","8768.11047918212"
"2015","6","Pensiones no contributivas por vejez con bonos","8768.11047918212"
"2015","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","240745.279181054"
"2015","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","240745.279181054"
"2015","6","Prestaciones previsionales por moratoria previsional sin bonos","2230753.06788994"
"2015","6","Prestaciones previsionales por moratoria previsional con bonos","2230753.06788994"
"2015","6","Políticas alimentarias","11407.9814365054"
"2015","6","Apoyo al empleo","56768.8029250728"
"2015","6","Abordaje territorial","35914.2330264595"
"2015","6","Economía social","3357.54406148333"
"2015","6","Asistencia a la actividad cooperativa y mutual","14019.7804086284"
"2015","6","Programa social agropecuario","258.004576341613"
"2015","6","Formulación de políticas de desarrollo rural","291.188678684155"
"2015","6","Monotributo social","4024.55881659892"
"2015","6","Programa de empleo comunitario","215.835542857246"
"2015","6","Acciones de empleo","27130.3525722479"
"2015","6","Acciones de capacitación laboral","11402.1005037497"
"2015","6","Programa de respaldo a estudiantes de Argentina","73596.6075571367"
"2015","6","Asignaciones familiares","354583.058288007"
"2015","7","Pensiones no contributivas por invalidez sin bonos","341877.597939606"
"2015","7","Pensiones no contributivas por invalidez con bonos","341877.597939606"
"2015","7","Pensiones no contributivas por vejez sin bonos","5744.59191833139"
"2015","7","Pensiones no contributivas por vejez con bonos","5744.59191833139"
"2015","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","157477.075392611"
"2015","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","157477.075392611"
"2015","7","Prestaciones previsionales por moratoria previsional sin bonos","1473024.78602047"
"2015","7","Prestaciones previsionales por moratoria previsional con bonos","1473024.78602047"
"2015","7","Políticas alimentarias","2479.67305586188"
"2015","7","Apoyo al empleo","71903.6216618267"
"2015","7","Abordaje territorial","26170.9904999164"
"2015","7","Economía social","4973.75169815873"
"2015","7","Asistencia a la actividad cooperativa y mutual","8433.33569711068"
"2015","7","Programa social agropecuario","0"
"2015","7","Formulación de políticas de desarrollo rural","459.482703904762"
"2015","7","Monotributo social","1282.07558708664"
"2015","7","Programa de empleo comunitario","236.246220258618"
"2015","7","Acciones de empleo","34385.0784692155"
"2015","7","Acciones de capacitación laboral","9692.58290361789"
"2015","7","Programa de respaldo a estudiantes de Argentina","74918.3882446357"
"2015","7","Asignaciones familiares","353681.595925764"
"2015","8","Pensiones no contributivas por invalidez sin bonos","334740.848001081"
"2015","8","Pensiones no contributivas por invalidez con bonos","334740.848001081"
"2015","8","Pensiones no contributivas por vejez sin bonos","5646.4603080207"
"2015","8","Pensiones no contributivas por vejez con bonos","5646.4603080207"
"2015","8","Pensiones no contributivas para madres de 7 o más hijos sin bonos","154104.561117578"
"2015","8","Pensiones no contributivas para madres de 7 o más hijos con bonos","154104.561117578"
"2015","8","Prestaciones previsionales por moratoria previsional sin bonos","1481361.42674138"
"2015","8","Prestaciones previsionales por moratoria previsional con bonos","1481361.42674138"
"2015","8","Políticas alimentarias","14894.7777920096"
"2015","8","Apoyo al empleo","58491.3653821269"
"2015","8","Abordaje territorial","39608.4580038728"
"2015","8","Economía social","427.728053077093"
"2015","8","Asistencia a la actividad cooperativa y mutual","0"
"2015","8","Programa social agropecuario","0"
"2015","8","Formulación de políticas de desarrollo rural","238.881320757335"
"2015","8","Monotributo social","2388.81320757335"
"2015","8","Programa de empleo comunitario","222.661279077912"
"2015","8","Acciones de empleo","25330.9160595109"
"2015","8","Acciones de capacitación laboral","9607.37055342848"
"2015","8","Programa de respaldo a estudiantes de Argentina","80515.1641544485"
"2015","8","Asignaciones familiares","357666.714663057"
"2015","9","Pensiones no contributivas por invalidez sin bonos","370467.247119011"
"2015","9","Pensiones no contributivas por invalidez con bonos","370467.247119011"
"2015","9","Pensiones no contributivas por vejez sin bonos","6238.72355317444"
"2015","9","Pensiones no contributivas por vejez con bonos","6238.72355317444"
"2015","9","Pensiones no contributivas para madres de 7 o más hijos sin bonos","168562.538312568"
"2015","9","Pensiones no contributivas para madres de 7 o más hijos con bonos","168562.538312568"
"2015","9","Prestaciones previsionales por moratoria previsional sin bonos","1754560.76959304"
"2015","9","Prestaciones previsionales por moratoria previsional con bonos","1754560.76959304"
"2015","9","Políticas alimentarias","1753.31869466977"
"2015","9","Apoyo al empleo","67157.3972914658"
"2015","9","Abordaje territorial","17296.9850437144"
"2015","9","Economía social","1198.71977350128"
"2015","9","Asistencia a la actividad cooperativa y mutual","10387.0224098917"
"2015","9","Programa social agropecuario","61.2942184381538"
"2015","9","Formulación de políticas de desarrollo rural","0"
"2015","9","Monotributo social","1036.74013031382"
"2015","9","Programa de empleo comunitario","189.049262736928"
"2015","9","Acciones de empleo","35580.4330282504"
"2015","9","Acciones de capacitación laboral","12732.918597808"
"2015","9","Programa de respaldo a estudiantes de Argentina","77878.1671630355"
"2015","9","Asignaciones familiares","350791.56528072"
"2015","10","Pensiones no contributivas por invalidez sin bonos","364399.155325459"
"2015","10","Pensiones no contributivas por invalidez con bonos","364399.155325459"
"2015","10","Pensiones no contributivas por vejez sin bonos","6123.27350410371"
"2015","10","Pensiones no contributivas por vejez con bonos","6123.27350410371"
"2015","10","Pensiones no contributivas para madres de 7 o más hijos sin bonos","164253.697434486"
"2015","10","Pensiones no contributivas para madres de 7 o más hijos con bonos","164253.697434486"
"2015","10","Prestaciones previsionales por moratoria previsional sin bonos","1573967.9809588"
"2015","10","Prestaciones previsionales por moratoria previsional con bonos","1573967.9809588"
"2015","10","Políticas alimentarias","6999.70709054808"
"2015","10","Apoyo al empleo","73749.4075015827"
"2015","10","Abordaje territorial","15135.2401622087"
"2015","10","Economía social","560.362494918155"
"2015","10","Asistencia a la actividad cooperativa y mutual","346.36846045921"
"2015","10","Programa social agropecuario","189.380564984288"
"2015","10","Formulación de políticas de desarrollo rural","945.916939679827"
"2015","10","Monotributo social","0"
"2015","10","Programa de empleo comunitario","185.775364550677"
"2015","10","Acciones de empleo","13647.5161412068"
"2015","10","Acciones de capacitación laboral","4568.42033345726"
"2015","10","Programa de respaldo a estudiantes de Argentina","86614.49244488"
"2015","10","Asignaciones familiares","356350.942198379"
